sentence_number,stopword_count,word_length,character_length
30035,8,20,143
30036,10,20,113
30037,7,18,116
30038,9,16,93
30039,5,15,117
30040,17,32,179
30041,14,32,239
30042,3,10,61
30043,0,3,22
30044,7,21,127
30045,0,1,16
30046,10,20,137
30047,8,16,91
30048,8,22,131
30049,6,14,85
30050,7,22,170
30051,5,11,64
30052,0,2,21
30053,14,26,183
30054,0,3,23
30055,6,16,110
30056,8,21,153
30057,18,37,234
30058,4,12,81
30059,10,27,190
30060,7,16,102
30061,10,19,125
30062,7,13,83
30063,3,9,80
30064,12,26,156
30065,12,28,173
30066,4,12,81
30067,12,23,144
30068,0,3,20
30069,9,24,155
30070,8,16,97
30071,9,15,87
30072,5,11,75
30073,6,13,68
30074,6,13,93
30075,7,23,189
30076,13,30,178
30077,14,26,149
30078,0,2,18
30079,6,18,140
30080,13,27,172
30081,6,15,104
30082,7,18,117
30083,9,17,94
30084,0,2,22
30085,8,14,77
30086,13,24,165
30087,8,14,76
30088,6,10,69
30089,6,17,104
30090,13,27,206
30091,8,18,125
30092,4,8,61
30093,6,12,98
30094,3,8,51
30095,0,2,18
30096,14,32,269
30097,9,21,152
30098,0,2,18
30099,11,23,139
30100,6,19,148
30101,12,29,198
30102,8,17,103
30103,8,23,145
30104,11,27,183
30105,0,2,20
30106,7,17,110
30107,17,39,263
30108,1,4,27
30109,13,30,189
30110,3,10,71
30111,11,28,179
30112,12,25,149
30113,4,11,75
30114,0,2,18
30115,17,30,155
30116,11,29,204
30117,10,16,100
30118,6,15,96
30119,8,16,94
30120,16,32,205
30121,8,21,147
30122,3,8,74
30123,2,7,43
30124,0,2,20
30125,20,40,285
30126,8,18,120
30127,13,28,173
30128,7,16,90
30129,9,17,99
30130,3,8,50
30131,1,5,33
30132,13,25,163
30133,6,12,67
30134,6,18,139
30135,11,24,147
30136,4,13,83
30137,3,7,47
30138,2,7,60
30139,9,17,136
30140,7,20,141
30141,9,27,197
30142,5,10,81
30143,4,38,393
30144,6,17,150
30145,4,21,217
30146,0,1,7
30147,18,37,262
30148,4,8,54
30149,5,12,83
30150,17,29,162
30151,20,43,288
30152,0,2,16
30153,6,23,189
30154,7,13,107
30155,4,11,65
30156,13,29,209
30157,5,11,60
30158,6,11,64
30159,0,1,9
30160,15,29,180
30161,16,40,269
30162,11,21,159
30163,10,21,135
30164,3,4,29
30165,3,6,41
30166,7,14,99
30167,2,5,38
30168,2,7,59
30169,7,16,104
30170,5,10,67
30171,22,46,316
30172,11,19,106
30173,0,0,3
30174,11,20,112
30175,11,20,110
30176,11,23,129
30177,11,26,176
30178,0,2,13
30179,6,16,105
30180,3,8,63
30181,11,21,118
30182,0,3,32
30183,6,13,100
30184,14,29,198
30185,10,17,97
30186,5,10,56
30187,4,17,121
30188,13,34,230
30189,9,23,146
30190,10,27,177
30191,5,12,72
30192,7,21,168
30193,7,19,131
30194,12,26,177
30195,6,18,127
30196,0,2,20
30197,9,20,143
30198,6,12,73
30199,2,6,39
30200,2,5,31
30201,2,6,39
30202,3,6,32
30203,7,19,126
30204,15,34,222
30205,3,7,44
30206,11,22,145
30207,8,18,127
30208,10,23,159
30209,0,2,20
30210,11,21,142
30211,0,2,16
30212,3,8,51
30213,5,15,110
30214,11,27,176
30215,5,13,89
30216,7,13,72
30217,7,15,93
30218,12,26,172
30219,9,19,117
30220,6,13,90
30221,9,16,87
30222,6,13,87
30223,0,3,27
30224,17,40,317
30225,7,15,98
30226,4,12,75
30227,0,2,18
30228,20,45,316
30229,5,12,94
30230,5,10,74
30231,15,31,184
30232,19,40,228
30233,22,44,269
30234,23,47,286
30235,6,14,91
30236,13,21,124
30237,17,37,268
30238,6,9,50
30239,1,4,27
30240,11,26,212
30241,6,15,80
30242,18,41,256
30243,8,18,110
30244,3,9,71
30245,6,19,135
30246,10,24,136
30247,5,12,74
30248,4,11,79
30249,14,30,195
30250,16,34,204
30251,24,47,298
30252,20,38,220
30253,13,26,175
30254,1,4,28
30255,7,19,166
30256,19,41,271
30257,33,65,412
30258,27,52,289
30259,12,31,218
30260,10,26,210
30261,13,31,220
30262,3,11,75
30263,25,42,283
30264,25,50,322
30265,15,31,187
30266,0,3,31
30267,7,23,181
30268,11,19,141
30269,14,33,236
30270,6,18,129
30271,24,48,291
30272,2,8,70
30273,0,2,17
30274,10,26,167
30275,10,15,108
30276,9,20,133
30277,13,31,187
30278,15,36,216
30279,6,18,147
30280,10,22,166
30281,16,27,188
30282,12,28,194
30283,26,50,293
30284,3,8,60
30285,14,25,166
30286,11,35,279
30287,14,40,299
30288,8,23,160
30289,12,37,270
30290,15,35,241
30291,6,13,80
30292,8,22,177
30293,13,25,147
30294,11,24,162
30295,5,19,178
30296,6,20,151
30297,11,26,183
30298,7,12,74
30299,5,11,76
30300,11,21,124
30301,12,27,184
30302,11,32,232
30303,11,24,180
30304,4,11,73
30305,7,22,145
30306,20,37,242
30307,7,16,107
30308,13,28,217
30309,16,30,195
30310,3,7,49
30311,14,26,150
30312,9,16,101
30313,4,7,40
30314,14,30,186
30315,8,21,154
30316,16,27,177
30317,5,10,81
30318,15,29,191
30319,5,12,79
30320,5,10,74
30321,3,6,40
30322,9,20,135
30323,5,10,56
30324,17,33,193
30325,7,16,100
30326,8,22,162
30327,25,50,283
30328,3,11,94
30329,15,33,224
30330,3,7,60
30331,6,12,74
30332,9,16,106
30333,13,26,166
30334,6,14,104
30335,8,17,112
30336,13,26,175
30337,9,17,101
30338,9,23,152
30339,10,22,136
30340,4,11,84
30341,13,26,160
30342,8,14,112
30343,4,9,69
30344,5,15,114
30345,10,19,135
30346,5,20,140
30347,9,20,126
30348,12,26,171
30349,14,26,170
30350,11,21,120
30351,8,22,139
30352,20,44,286
30353,7,15,103
30354,12,31,208
30355,12,28,173
30356,11,26,166
30357,14,30,179
30358,24,49,320
30359,5,13,117
30360,12,25,161
30361,4,11,84
30362,4,14,107
30363,6,11,72
30364,5,20,142
30365,8,17,129
30366,3,8,59
30367,7,17,113
30368,7,15,91
30369,7,14,98
30370,9,16,93
30371,10,21,120
30372,6,19,143
30373,4,9,61
30374,3,8,65
30375,1,5,28
30376,5,11,63
30377,8,19,121
30378,8,21,159
30379,7,16,120
30380,5,12,97
30381,6,12,78
30382,13,29,205
30383,10,22,126
30384,12,21,124
30385,7,12,76
30386,4,9,60
30387,11,23,124
30388,6,16,113
30389,7,19,142
30390,12,26,174
30391,14,30,184
30392,5,20,168
30393,11,20,116
30394,11,25,169
30395,6,13,90
30396,14,35,236
30397,8,16,128
30398,16,29,173
30399,12,28,192
30400,12,24,143
30401,9,18,132
30402,21,42,252
30403,0,0,3
30404,0,1,12
30405,14,27,156
30406,19,38,259
30407,15,30,202
30408,21,43,278
30409,7,19,136
30410,17,39,242
30411,25,46,286
30412,21,40,266
30413,11,21,130
30414,19,37,227
30415,12,24,153
30416,22,45,286
30417,20,36,212
30418,15,29,173
30419,12,23,156
30420,13,25,153
30421,15,27,187
30422,16,30,177
30423,15,35,231
30424,20,42,259
30425,17,42,272
30426,15,32,222
30427,5,12,102
30428,19,39,268
30429,17,34,225
30430,10,20,142
30431,9,18,104
30432,15,31,197
30433,12,24,153
30434,12,25,172
30435,9,15,112
30436,18,38,267
30437,13,29,211
30438,17,27,169
30439,9,18,121
30440,13,26,156
30441,16,30,191
30442,20,37,234
30443,16,37,235
30444,5,17,140
30445,10,22,135
30446,10,25,208
30447,0,0,3
30448,1,2,8
30449,0,1,16
30450,13,25,143
30451,3,11,96
30452,0,2,21
30453,26,50,331
30454,20,43,279
30455,11,22,134
30456,8,16,93
30457,5,15,98
30458,13,27,200
30459,14,28,200
30460,12,23,152
30461,13,24,160
30462,10,24,182
30463,13,27,163
30464,20,39,234
30465,23,49,317
30466,20,41,261
30467,13,30,171
30468,7,13,94
30469,19,32,205
30470,16,31,200
30471,9,21,167
30472,5,8,38
30473,18,34,213
30474,0,1,8
30475,6,18,113
30476,8,17,90
30477,13,28,148
30478,4,9,56
30479,4,10,60
30480,11,27,169
30481,7,21,145
30482,0,1,12
30483,5,19,134
30484,4,9,63
30485,16,39,244
30486,15,34,217
30487,12,26,154
30488,3,12,89
30489,6,12,68
30490,5,15,100
30491,11,23,143
30492,0,0,3
30493,6,14,83
30494,12,28,147
30495,5,10,86
30496,13,28,159
30497,6,17,102
30498,17,29,173
30499,5,11,72
30500,4,12,71
30501,13,26,145
30502,3,7,58
30503,9,24,131
30504,0,0,3
30505,6,15,83
30506,0,0,3
30507,7,15,97
30508,8,16,121
30509,17,34,189
30510,15,32,206
30511,7,13,76
30512,7,16,93
30513,2,6,40
30514,3,8,54
30515,2,10,70
30516,7,15,95
30517,11,25,168
30518,0,2,22
30519,8,20,120
30520,5,16,108
30521,8,19,117
30522,11,21,108
30523,6,16,100
30524,7,16,96
30525,12,29,170
30526,3,12,81
30527,9,17,101
30528,6,15,86
30529,4,11,69
30530,6,14,93
30531,4,9,43
30532,10,21,112
30533,7,16,104
30534,8,26,203
30535,7,19,135
30536,4,11,67
30537,14,28,163
30538,20,42,227
30539,7,17,105
30540,17,31,195
30541,8,19,113
30542,3,7,51
30543,7,16,92
30544,9,18,110
30545,8,18,111
30546,9,17,118
30547,4,10,52
30548,1,5,41
30549,0,0,3
30550,1,7,51
30551,5,13,72
30552,17,27,135
30553,12,24,145
30554,6,14,85
30555,16,35,192
30556,14,30,183
30557,9,19,118
30558,4,10,54
30559,8,16,97
30560,7,12,59
30561,3,6,35
30562,5,10,50
30563,9,17,98
30564,14,26,148
30565,3,5,22
30566,14,29,161
30567,14,35,219
30568,18,41,249
30569,5,13,86
30570,6,16,102
30571,9,26,188
30572,5,8,52
30573,7,15,93
30574,8,19,118
30575,8,18,116
30576,10,20,128
30577,14,34,223
30578,19,37,233
30579,10,25,151
30580,6,13,69
30581,6,15,77
30582,4,13,87
30583,4,8,63
30584,14,31,185
30585,3,7,40
30586,4,12,66
30587,12,19,85
30588,15,27,145
30589,15,27,133
30590,9,18,103
30591,8,15,86
30592,7,14,90
30593,19,31,150
30594,4,8,34
30595,19,31,193
30596,11,22,130
30597,8,16,98
30598,15,34,227
30599,5,17,109
30600,32,50,269
30601,20,33,171
30602,17,31,177
30603,14,26,161
30604,10,19,113
30605,10,20,132
30606,10,20,123
30607,11,23,146
30608,21,38,242
30609,11,23,140
30610,4,7,54
30611,15,30,172
30612,12,22,135
30613,8,18,121
30614,18,33,197
30615,23,54,383
30616,14,30,181
30617,13,23,125
30618,17,33,204
30619,21,35,184
30620,21,42,221
30621,7,16,86
30622,17,33,172
30623,8,19,109
30624,4,7,39
30625,11,24,168
30626,6,14,93
30627,7,17,104
30628,13,21,137
30629,14,21,122
30630,12,24,167
30631,26,42,234
30632,9,16,95
30633,14,35,223
30634,19,41,261
30635,9,17,104
30636,20,34,198
30637,24,43,249
30638,12,23,124
30639,10,16,102
30640,8,12,81
30641,12,22,126
30642,17,32,181
30643,12,21,127
30644,8,15,95
30645,15,27,154
30646,12,19,108
30647,2,6,42
30648,13,24,136
30649,8,21,137
30650,25,51,284
30651,4,8,47
30652,26,46,205
30653,11,20,113
30654,10,25,171
30655,8,13,77
30656,8,17,89
30657,22,42,241
30658,5,8,38
30659,11,19,108
30660,9,19,135
30661,9,18,106
30662,15,32,194
30663,4,11,55
30664,15,29,200
30665,3,6,41
30666,13,22,136
30667,7,19,123
30668,8,19,110
30669,7,18,118
30670,5,17,113
30671,11,24,142
30672,4,17,117
30673,12,28,170
30674,7,17,117
30675,5,14,88
30676,5,14,109
30677,4,11,81
30678,12,26,148
30679,0,1,12
30680,8,21,142
30681,8,22,168
30682,21,46,277
30683,3,8,36
30684,13,24,150
30685,4,11,78
30686,13,29,197
30687,1,4,13
30688,12,25,146
30689,10,19,121
30690,7,15,79
30691,3,7,34
30692,8,18,115
30693,3,6,33
30694,22,46,285
30695,4,10,71
30696,6,14,71
30697,12,22,143
30698,3,12,68
30699,6,19,125
30700,12,26,160
30701,12,22,116
30702,0,1,4
30703,4,10,61
30704,3,12,84
30705,9,19,94
30706,12,22,112
30707,17,37,211
30708,3,9,59
30709,7,11,58
30710,3,8,54
30711,10,18,96
30712,9,19,108
30713,25,56,297
30714,9,28,214
30715,14,25,141
30716,12,26,156
30717,16,33,195
30718,11,20,107
30719,14,33,204
30720,10,22,137
30721,24,53,340
30722,7,19,151
30723,0,2,23
30724,0,1,7
30725,5,14,108
30726,5,12,71
30727,8,19,126
30728,6,14,93
30729,7,18,118
30730,4,10,62
30731,7,15,92
30732,7,14,115
30733,6,16,139
30734,6,12,73
30735,6,15,133
30736,5,12,61
30737,3,15,118
30738,12,26,175
30739,8,15,103
30740,3,11,75
30741,2,8,63
30742,7,21,126
30743,13,26,176
30744,4,11,98
30745,8,21,129
30746,3,9,68
30747,8,19,132
30748,8,19,129
30749,6,12,95
30750,6,11,72
30751,15,31,186
30752,0,5,47
30753,6,20,151
30754,4,11,73
30755,5,9,65
30756,6,20,125
30757,8,19,144
30758,3,7,47
30759,8,17,109
30760,7,19,120
30761,4,10,60
30762,6,16,103
30763,10,22,151
30764,2,5,39
30765,11,23,129
30766,4,10,70
30767,3,11,93
30768,4,8,72
30769,10,21,131
30770,10,22,134
30771,21,43,291
30772,16,33,216
30773,9,19,123
30774,6,12,70
30775,10,19,131
30776,0,0,3
30777,6,12,68
30778,13,26,139
30779,11,21,123
30780,10,25,153
30781,7,13,86
30782,17,40,278
30783,3,9,58
30784,6,15,122
30785,15,37,300
30786,10,21,153
30787,1,6,58
30788,9,18,120
30789,15,34,241
30790,10,27,232
30791,5,12,79
30792,15,29,190
30793,1,7,51
30794,3,6,57
30795,1,3,20
30796,4,10,63
30797,7,18,129
30798,7,15,126
30799,7,15,73
30800,8,17,95
30801,8,19,132
30802,5,18,151
30803,6,11,99
30804,9,22,165
30805,13,27,163
30806,9,20,136
30807,5,13,80
30808,9,23,166
30809,10,23,161
30810,11,26,199
30811,2,10,66
30812,16,34,186
30813,14,29,198
30814,4,12,78
30815,12,23,150
30816,15,30,189
30817,5,9,65
30818,6,12,91
30819,12,28,215
30820,3,12,130
30821,6,16,110
30822,9,16,113
30823,1,4,29
30824,29,59,384
30825,9,20,132
30826,12,25,162
30827,0,0,3
30828,6,15,113
30829,0,0,3
30830,9,23,151
30831,0,0,3
30832,5,16,122
30833,7,15,94
30834,9,22,127
30835,12,28,198
30836,18,35,216
30837,14,31,189
30838,9,24,149
30839,3,12,87
30840,7,13,78
30841,13,28,172
30842,19,44,267
30843,3,10,61
30844,11,24,148
30845,1,4,33
30846,5,13,84
30847,13,24,137
30848,10,30,200
30849,13,32,245
30850,5,11,87
30851,12,24,175
30852,12,32,221
30853,16,31,189
30854,10,23,155
30855,12,24,173
30856,19,45,286
30857,7,18,112
30858,16,34,207
30859,15,30,182
30860,7,21,143
30861,8,18,120
30862,11,34,256
30863,14,29,208
30864,17,39,240
30865,11,25,167
30866,6,15,92
30867,7,15,99
30868,10,19,155
30869,6,15,91
30870,11,23,129
30871,3,9,65
30872,4,11,76
30873,8,19,121
30874,15,35,242
30875,10,17,126
30876,19,38,250
30877,11,21,135
30878,12,25,148
30879,12,23,116
30880,4,18,140
30881,16,35,193
30882,20,44,279
30883,0,1,12
30884,10,31,246
30885,29,55,346
30886,5,13,96
30887,12,25,156
30888,11,26,186
30889,23,45,258
30890,9,20,117
30891,10,27,181
30892,21,42,290
30893,0,1,12
30894,0,1,10
30895,10,25,155
30896,15,28,162
30897,7,14,85
30898,12,28,193
30899,7,20,136
30900,15,29,162
30901,5,14,99
30902,7,13,82
30903,14,33,210
30904,20,37,227
30905,15,29,161
30906,11,24,169
30907,10,21,122
30908,18,34,206
30909,15,28,174
30910,17,32,206
30911,11,23,133
30912,1,4,34
30913,6,17,133
30914,7,15,104
30915,7,16,126
30916,11,26,225
30917,10,23,145
30918,8,18,129
30919,5,18,108
30920,15,32,188
30921,3,11,90
30922,14,26,134
30923,7,17,111
30924,9,26,174
30925,12,23,140
30926,13,28,176
30927,26,57,386
30928,0,1,7
30929,1,3,22
30930,6,17,129
30931,3,5,60
30932,32,74,466
30933,18,34,196
30934,5,13,83
30935,8,13,91
30936,6,18,120
30937,5,9,55
30938,14,34,203
30939,7,17,107
30940,1,5,41
30941,7,20,156
30942,10,20,126
30943,3,13,99
30944,21,39,269
30945,8,16,96
30946,17,38,253
30947,26,59,374
30948,13,25,164
30949,11,21,139
30950,6,13,78
30951,3,7,45
30952,31,68,450
30953,8,17,99
30954,0,0,1
30955,13,24,151
30956,28,55,346
30957,19,38,219
30958,1,3,52
30959,22,44,264
30960,9,24,158
30961,8,18,152
30962,20,41,285
30963,12,28,207
30964,7,19,132
30965,6,17,109
30966,24,40,220
30967,19,37,260
30968,6,13,76
30969,13,30,224
30970,2,5,36
30971,7,20,148
30972,2,8,63
30973,12,22,121
30974,1,5,46
30975,5,13,82
30976,13,28,174
30977,9,20,146
30978,15,28,154
30979,5,12,73
30980,5,10,73
30981,5,13,95
30982,8,20,141
30983,19,39,241
30984,7,20,140
30985,8,16,107
30986,6,16,89
30987,8,21,159
30988,4,10,76
30989,8,19,168
30990,8,23,147
30991,3,9,100
30992,7,17,110
30993,7,16,100
30994,2,7,44
30995,15,30,165
30996,8,20,138
30997,12,19,121
30998,7,15,80
30999,4,10,50
31000,6,14,83
31001,13,28,159
31002,10,25,164
31003,5,9,57
31004,5,10,60
31005,10,20,103
31006,17,34,216
31007,1,6,46
31008,9,18,107
31009,16,36,211
31010,7,12,70
31011,7,14,96
31012,10,26,190
31013,7,21,146
31014,9,18,113
31015,17,32,197
31016,4,10,73
31017,11,19,122
31018,16,28,185
31019,14,27,156
31020,6,13,84
31021,9,28,182
31022,5,11,71
31023,4,10,57
31024,14,26,163
31025,21,41,236
31026,10,22,133
31027,11,21,130
31028,9,21,143
31029,18,31,190
31030,17,36,222
31031,14,26,141
31032,16,32,182
31033,5,10,61
31034,9,17,112
31035,3,9,70
31036,4,9,51
31037,6,15,96
31038,13,24,137
31039,7,17,96
31040,5,12,94
31041,7,17,112
31042,23,44,261
31043,7,17,140
31044,6,13,104
31045,16,30,170
31046,9,23,152
31047,5,10,74
31048,12,23,139
31049,4,9,55
31050,11,22,156
31051,14,28,238
31052,23,36,198
31053,0,0,5
31054,1,5,43
31055,11,26,182
31056,15,28,172
31057,5,11,71
31058,12,25,153
31059,7,18,98
31060,0,2,18
31061,11,25,168
31062,11,25,170
31063,5,15,85
31064,4,10,69
31065,8,11,63
31066,8,23,168
31067,7,16,105
31068,6,18,109
31069,11,23,124
31070,12,30,233
31071,7,17,124
31072,10,29,218
31073,4,12,95
31074,6,15,110
31075,10,25,185
31076,6,12,83
31077,24,46,287
31078,13,28,171
31079,3,7,46
31080,7,16,112
31081,5,12,86
31082,10,25,155
31083,4,13,97
31084,4,10,74
31085,6,15,102
31086,3,6,38
31087,11,18,112
31088,11,25,185
31089,8,13,82
31090,9,18,110
31091,9,23,179
31092,9,18,120
31093,10,19,121
31094,8,17,105
31095,9,23,159
31096,4,11,74
31097,5,12,96
31098,7,16,101
31099,3,8,55
31100,4,10,70
31101,10,17,97
31102,9,17,104
31103,10,22,148
31104,6,20,159
31105,12,27,164
31106,11,24,142
31107,9,22,146
31108,1,5,44
31109,5,9,67
31110,5,14,90
31111,6,11,57
31112,8,19,132
31113,14,32,195
31114,8,18,101
31115,14,23,148
31116,9,16,114
31117,8,14,78
31118,4,9,59
31119,7,17,113
31120,5,13,82
31121,6,12,65
31122,0,0,1
31123,10,19,120
31124,12,28,166
31125,14,28,166
31126,7,16,106
31127,6,18,124
31128,8,21,128
31129,6,14,83
31130,8,25,198
31131,5,20,148
31132,7,13,75
31133,7,13,93
31134,11,21,137
31135,10,22,142
31136,7,17,106
31137,17,31,181
31138,9,18,108
31139,6,20,130
31140,6,15,99
31141,7,16,111
31142,7,14,102
31143,2,6,58
31144,6,12,71
31145,4,10,73
31146,3,8,57
31147,6,10,56
31148,14,22,124
31149,19,33,183
31150,12,25,171
31151,8,14,76
31152,8,16,86
31153,10,19,134
31154,3,7,51
31155,17,39,222
31156,10,17,95
31157,3,7,49
31158,11,22,143
31159,7,12,67
31160,10,21,108
31161,8,18,109
31162,7,20,152
31163,9,13,75
31164,7,15,109
31165,17,30,146
31166,5,16,120
31167,4,11,67
31168,5,13,87
31169,4,14,97
31170,6,10,58
31171,6,16,94
31172,10,22,138
31173,7,16,101
31174,3,14,155
31175,6,13,90
31176,5,23,177
31177,9,23,131
31178,8,20,165
31179,19,43,298
31180,1,3,21
31181,0,1,9
31182,5,14,78
31183,4,11,80
31184,5,11,70
31185,7,17,123
31186,11,24,173
31187,7,15,102
31188,6,13,90
31189,4,12,80
31190,0,2,23
31191,11,24,156
31192,10,27,123
31193,4,11,63
31194,8,19,110
31195,6,16,96
31196,7,14,102
31197,14,32,202
31198,6,11,64
31199,7,19,129
31200,6,18,116
31201,11,23,146
31202,12,24,163
31203,7,16,91
31204,13,28,192
31205,4,12,84
31206,10,20,129
31207,13,29,186
31208,11,22,200
31209,7,14,84
31210,0,1,16
31211,7,17,105
31212,11,26,181
31213,7,11,97
31214,9,20,140
31215,10,20,165
31216,11,30,220
31217,5,14,113
31218,7,19,176
31219,12,22,213
31220,2,6,46
31221,11,20,106
31222,5,12,66
31223,3,7,60
31224,9,18,122
31225,0,2,23
31226,18,37,274
31227,8,15,113
31228,14,32,221
31229,8,28,196
31230,11,23,164
31231,14,31,225
31232,20,36,214
31233,11,24,142
31234,9,23,151
31235,0,1,21
31236,16,34,261
31237,13,22,154
31238,8,20,146
31239,12,30,215
31240,10,22,157
31241,11,22,144
31242,4,6,39
31243,1,3,24
31244,8,23,170
31245,13,40,288
31246,5,8,74
31247,17,38,297
31248,5,15,101
31249,7,19,149
31250,5,19,189
31251,9,19,121
31252,8,16,88
31253,16,33,208
31254,20,39,257
31255,6,16,98
31256,6,17,109
31257,8,17,105
31258,12,27,176
31259,8,14,114
31260,8,24,187
31261,6,17,113
31262,5,12,83
31263,3,6,35
31264,6,16,118
31265,14,32,189
31266,3,13,102
31267,8,22,150
31268,10,20,117
31269,12,26,158
31270,7,15,94
31271,20,36,188
31272,14,29,164
31273,13,24,134
31274,17,31,192
31275,10,18,97
31276,14,25,142
31277,23,49,279
31278,16,34,199
31279,3,6,31
31280,5,13,72
31281,18,34,199
31282,6,17,94
31283,4,8,63
31284,6,13,92
31285,16,31,179
31286,7,12,71
31287,5,7,33
31288,3,10,63
31289,11,28,191
31290,11,21,93
31291,4,11,64
31292,11,23,139
31293,22,39,199
31294,7,21,128
31295,11,23,131
31296,5,11,59
31297,14,27,153
31298,9,19,140
31299,5,13,66
31300,11,20,104
31301,11,29,158
31302,8,19,116
31303,5,10,53
31304,6,14,72
31305,4,9,52
31306,18,46,257
31307,4,10,49
31308,6,12,66
31309,10,21,118
31310,17,30,162
31311,10,22,140
31312,14,29,157
31313,14,24,128
31314,4,7,41
31315,10,21,111
31316,10,21,130
31317,18,32,196
31318,10,20,122
31319,9,20,126
31320,10,19,142
31321,6,16,111
31322,12,29,163
31323,7,16,80
31324,13,27,165
31325,8,18,114
31326,11,20,116
31327,7,13,72
31328,9,19,105
31329,7,15,91
31330,5,9,54
31331,11,20,117
31332,5,10,64
31333,12,22,121
31334,10,22,131
31335,12,27,151
31336,2,5,27
31337,12,24,133
31338,15,27,138
31339,13,23,128
31340,9,18,110
31341,7,17,109
31342,19,32,194
31343,10,18,98
31344,6,12,71
31345,9,23,135
31346,14,27,145
31347,12,22,119
31348,11,19,104
31349,8,13,70
31350,11,24,138
31351,13,30,155
31352,5,11,63
31353,11,27,162
31354,12,30,218
31355,7,17,90
31356,18,34,192
31357,9,19,107
31358,4,10,54
31359,19,37,199
31360,7,16,97
31361,4,10,69
31362,7,12,71
31363,6,11,59
31364,1,4,31
31365,3,6,39
31366,17,39,227
31367,7,16,101
31368,16,42,273
31369,17,38,243
31370,10,18,111
31371,9,17,99
31372,11,27,171
31373,3,8,53
31374,8,13,78
31375,12,25,170
31376,24,44,249
31377,24,48,273
31378,5,12,63
31379,22,48,284
31380,13,29,152
31381,6,15,89
31382,16,24,141
31383,11,22,133
31384,8,17,102
31385,5,12,67
31386,7,15,79
31387,15,29,171
31388,9,20,125
31389,17,42,250
31390,4,8,46
31391,8,16,91
31392,12,28,189
31393,8,16,91
31394,24,42,258
31395,17,35,204
31396,3,13,91
31397,0,4,46
31398,0,4,41
31399,5,13,100
31400,16,31,166
31401,17,40,236
31402,7,19,113
31403,0,2,14
31404,9,26,181
31405,3,7,45
31406,7,19,135
31407,12,18,93
31408,12,18,92
31409,3,13,91
31410,6,10,54
31411,11,25,153
31412,2,7,56
31413,5,15,97
31414,7,19,128
31415,7,15,71
31416,20,38,233
31417,10,22,131
31418,19,44,313
31419,9,20,124
31420,8,18,126
31421,4,7,43
31422,12,27,172
31423,7,15,91
31424,2,5,24
31425,16,32,180
31426,1,5,35
31427,6,10,59
31428,4,10,77
31429,4,10,69
31430,0,1,10
31431,3,8,53
31432,7,18,130
31433,4,16,129
31434,9,17,104
31435,2,8,59
31436,10,22,141
31437,11,25,158
31438,18,34,210
31439,4,8,58
31440,4,11,71
31441,5,10,60
31442,13,30,184
31443,9,15,81
31444,6,16,111
31445,10,23,172
31446,7,18,137
31447,13,30,194
31448,5,10,59
31449,7,14,85
31450,4,14,102
31451,8,18,107
31452,5,11,71
31453,0,2,17
31454,4,16,105
31455,3,7,39
31456,11,23,155
31457,4,6,37
31458,12,33,206
31459,9,20,120
31460,6,13,90
31461,9,22,143
31462,6,12,72
31463,7,16,97
31464,14,29,176
31465,6,15,89
31466,5,11,73
31467,9,22,130
31468,4,8,52
31469,5,14,94
31470,12,28,197
31471,2,6,41
31472,12,28,200
31473,8,21,128
31474,18,38,247
31475,4,9,75
31476,6,11,75
31477,5,11,83
31478,3,13,114
31479,9,25,208
31480,15,26,161
31481,3,8,67
31482,12,22,137
31483,3,7,59
31484,14,26,166
31485,8,16,103
31486,11,25,157
31487,8,20,147
31488,5,13,91
31489,11,26,171
31490,11,26,180
31491,7,15,118
31492,8,18,108
31493,8,17,111
31494,10,18,114
31495,7,13,94
31496,8,20,149
31497,4,15,102
31498,2,4,34
31499,2,5,63
31500,3,11,115
31501,0,1,10
31502,8,17,118
31503,11,19,139
31504,9,20,138
31505,10,22,134
31506,5,12,72
31507,6,11,58
31508,12,25,154
31509,7,15,93
31510,9,24,160
31511,16,42,291
31512,9,20,108
31513,15,34,225
31514,20,35,214
31515,12,24,141
31516,6,16,103
31517,4,6,44
31518,9,16,95
31519,12,28,184
31520,22,45,283
31521,0,0,7
31522,11,19,106
